Metagenome sample,Phylum,Class,count
zr2760_79,Ascomycota,Saccharomycetes,0.015439616003646257
zr2760_79,Ascomycota,Schizosaccharomycetes,0.00017091825834294748
zr2760_79,Ascomycota,Sordariomycetes,0.006722784828155934
zr2760_79,Ascomycota,Taphrinomycetes,0.00015667507014770186
zr2760_79,Ascomycota,Xylonomycetes,1.4243188195245624e-05
zr2760_79,Ascomycota,unknown,0.000113945505561965
zr2760_79,Aurearenophyceae,Aurearenophyceae,4.272956458573687e-05
zr2760_79,Bacillariophyta,Bacillariophyceae,0.07278269167770514
zr2760_79,Bacillariophyta,Coscinodiscophyceae,0.1309661154552835
zr2760_79,Bacillariophyta,Fragilariophyceae,0.008289535529632953
zr2760_79,Bacillariophyta,Mediophyceae,0.031206825335783162
zr2760_79,Bacillariophyta,unknown,0.0023928556168012647
zr2760_79,Basidiomycota,Agaricomycetes,0.012420060106254184
zr2760_79,Basidiomycota,Dacrymycetes,0.0003703228930763862
zr2760_79,Basidiomycota,Exobasidiomycetes,0.0006979162215670356
zr2760_79,Basidiomycota,Malasseziomycetes,0.0003560797048811406
zr2760_79,Basidiomycota,Microbotryomycetes,0.0008973208563004743
zr2760_79,Basidiomycota,Mixiomycetes,7.121594097622812e-05
zr2760_79,Basidiomycota,Pucciniomycetes,0.0007264025979575268
zr2760_79,Basidiomycota,Tremellomycetes,0.01071087752282471
zr2760_79,Basidiomycota,Ustilaginomycetes,0.0006409434687860531
zr2760_79,Basidiomycota,Wallemiomycetes,0.00022789101112393
zr2760_79,Basidiomycota,unknown,5.69727527809825e-05
zr2760_79,Bigyra,Bigyra,0.0033471492258827216
zr2760_79,Blastocladiomycota,Blastocladiomycetes,0.0004842683986383512
zr2760_79,Blastocladiomycota,Physodermatomycetes,1.4243188195245624e-05
zr2760_79,Bolidophyceae,Bolidophyceae,0.0012249141847911237
zr2760_79,Brachiopoda,Lingulata,0.00034183651668589495
zr2760_79,Bryozoa,Gymnolaemata,0.00025637738751442123
zr2760_79,Centroplasthelida,Centroplasthelida,1.4243188195245624e-05
zr2760_79,Cercozoa,Cercomonadida,4.272956458573687e-05
zr2760_79,Cercozoa,Chlorarachniophyceae,4.272956458573687e-05
zr2760_79,Cercozoa,Glissomonadida,1.4243188195245624e-05
zr2760_79,Cercozoa,Imbricatea,0.0009400504208862112
zr2760_79,Cercozoa,Thecofilosea,4.272956458573687e-05
zr2760_79,Cercozoa,unknown,5.69727527809825e-05
zr2760_79,Chlorophyta,Chlorodendrophyceae,0.0005412411514193337
zr2760_79,Chlorophyta,Chlorophyceae,0.015809938896722643
zr2760_79,Chlorophyta,Chloropicophyceae,0.0026207466279251947
zr2760_79,Chlorophyta,Mamiellophyceae,0.026050791209104245
zr2760_79,Chlorophyta,Nephroselmidophyceae,0.000797618538933755
zr2760_79,Chlorophyta,Palmophyllophyceae,0.00012818869375721061
zr2760_79,Chlorophyta,Pedinophyceae,0.00032759332849064933
zr2760_79,Chlorophyta,Picocystophyceae,0.00027062057570966685
zr2760_79,Chlorophyta,Pyramimonadophyceae,0.001737668959819966
zr2760_79,Chlorophyta,Trebouxiophyceae,0.0107393638992152
zr2760_79,Chlorophyta,Ulvophyceae,0.003062285461977809
zr2760_79,Chlorophyta,unknown,0.0034895811078351777
zr2760_79,Choanoflagellata,Choanoflagellata,0.0007691321625432636
zr2760_79,Chordata,Actinopteri,0.01901465624065291
zr2760_79,Chordata,Amphibia,0.0022789101112392998
zr2760_79,Chordata,Appendicularia,0.006010625418393653
zr2760_79,Chordata,Ascidiacea,0.0006409434687860531
zr2760_79,Chordata,Aves,0.006794000769132162
zr2760_79,Chordata,Ceratodontiformes,2.848637639049125e-05
zr2760_79,Chordata,Chondrichthyes,0.0004842683986383512
zr2760_79,Chordata,Cladistia,0.00025637738751442123
zr2760_79,Chordata,Coelacanthiformes,0.00014243188195245624
zr2760_79,Chordata,Crocodylia,0.00044153883405261435
zr2760_79,Chordata,Hyperoartia,7.121594097622812e-05
zr2760_79,Chordata,Lepidosauria,0.001737668959819966
zr2760_79,Chordata,Leptocardii,0.0005554843396145794
zr2760_79,Chordata,Mammalia,0.014755942970274466
zr2760_79,Chordata,Myxini,1.4243188195245624e-05
zr2760_79,Chordata,Testudines,0.0009970231736671936
zr2760_79,Chordata,unknown,0.0002421341993191756
zr2760_79,Chrysomerophyceae,Chrysomerophyceae,2.848637639049125e-05
zr2760_79,Chrysophyceae,Chrysophyceae,0.00032759332849064933
zr2760_79,Chytridiomycota,Chytridiomycetes,0.00159523707786751
zr2760_79,Chytridiomycota,Monoblepharidomycetes,0.00032759332849064933
zr2760_79,Chytridiomycota,Neocallimastigomycetes,0.0006124570923955619
zr2760_79,Ciliophora,Armophorea,2.848637639049125e-05
zr2760_79,Ciliophora,Colpodea,1.4243188195245624e-05
zr2760_79,Ciliophora,Heterotrichea,0.0012249141847911237
zr2760_79,Ciliophora,Litostomatea,4.272956458573687e-05
zr2760_79,Ciliophora,Oligohymenophorea,0.005925166289222179
zr2760_79,Ciliophora,Phyllopharyngea,2.848637639049125e-05
zr2760_79,Ciliophora,Prostomatea,0.00015667507014770186
zr2760_79,Ciliophora,Spirotrichea,0.007107350909427566
zr2760_79,Ciliophora,unknown,8.545912917147374e-05
zr2760_79,Cnidaria,Anthozoa,0.008218319588656726
zr2760_79,Cnidaria,Cubozoa,8.545912917147374e-05
zr2760_79,Cnidaria,Hydrozoa,0.0006551866569812987
zr2760_79,Cnidaria,Myxozoa,0.0002421341993191756
zr2760_79,Cnidaria,Staurozoa,2.848637639049125e-05
zr2760_79,Cryptomycota,unknown,0.0002421341993191756
zr2760_79,Cryptophyceae,Cryptophyceae,0.025367118175732457
zr2760_79,Dictyochophyceae,Dictyochophyceae,0.004614792975259582
zr2760_79,Dinophyceae,Dinophyceae,0.07914939680097993
zr2760_79,Discosea,Flabellinia,0.00012818869375721061
zr2760_79,Discosea,Longamoebia,0.00032759332849064933
zr2760_79,Discosea,Stygamoebida,1.4243188195245624e-05
zr2760_79,Echinodermata,Asteroidea,0.000797618538933755
zr2760_79,Echinodermata,Crinoidea,0.00025637738751442123
zr2760_79,Echinodermata,Echinoidea,0.0005127547750288425
zr2760_79,Echinodermata,Holothuroidea,0.00034183651668589495
zr2760_79,Echinodermata,Ophiuroidea,1.4243188195245624e-05
zr2760_79,Endomyxa,Phytomyxea,0.00042729564585736873
zr2760_79,Endomyxa,Vampyrellida,1.4243188195245624e-05
zr2760_79,Euglenozoa,Euglenida,0.00205101910011537
zr2760_79,Euglenozoa,Kinetoplastea,0.005953652665612671
zr2760_79,Eustigmatophyceae,Eustigmatophyceae,0.004985115868335968
zr2760_79,Evosea,Eumycetozoa,0.002236180546653563
zr2760_79,Evosea,Mastigamoebida,0.00019940463473343875
zr2760_79,Evosea,Pelobiontida,7.121594097622812e-05
zr2760_79,Evosea,Variosea,0.0002991069521001581
zr2760_79,Filasterea,Filasterea,0.00012818869375721061
zr2760_79,Foraminifera,Rotaliida,1.4243188195245624e-05
zr2760_79,Foraminifera,unknown,0.00028486376390491247
zr2760_79,Fornicata,Diplomonadida,0.0003845660812716318
zr2760_79,Fornicata,unknown,0.0002421341993191756
zr2760_79,Gastrotricha,Macrodasyida,1.4243188195245624e-05
zr2760_79,Glaucocystophyceae,Glaucocystophyceae,0.0007548889743480181
zr2760_79,Haptophyta,Coccolithales,0.00034183651668589495
zr2760_79,Haptophyta,Coccosphaerales,2.848637639049125e-05
zr2760_79,Haptophyta,Isochrysidales,0.012861598940306798
zr2760_79,Haptophyta,Pavlovales,0.0012961301257673518
zr2760_79,Haptophyta,Phaeocystales,0.01415772906607415
zr2760_79,Haptophyta,Prymnesiales,0.005512113831560057
zr2760_79,Haptophyta,Zygodiscales,2.848637639049125e-05
zr2760_79,Haptophyta,unknown,0.002421341993191756
zr2760_79,Hemichordata,Enteropneusta,0.0003133501402954037
zr2760_79,Heterolobosea,unknown,0.0012676437493768604
zr2760_79,Ichthyosporea,Ichthyosporea,0.0004130524576621231
zr2760_79,Microsporidia,unknown,0.0017661553362104574
zr2760_79,Mollusca,Bivalvia,0.004344172399549915
zr2760_79,Mollusca,Cephalopoda,0.0009685367972767024
zr2760_79,Mollusca,Gastropoda,0.0049423863037502316
zr2760_79,Mollusca,unknown,1.4243188195245624e-05
zr2760_79,Mucoromycota,Endogonomycetes,0.0007548889743480181
zr2760_79,Mucoromycota,Glomeromycetes,0.0020225327237248787
zr2760_79,Mucoromycota,Mortierellomycetes,0.00660883932259397
zr2760_79,Mucoromycota,Mucoromycetes,0.01081057984019143
zr2760_79,Mucoromycota,Umbelopsidomycetes,0.0004985115868335968
zr2760_79,Nebulidia,Nebulidea,5.69727527809825e-05
zr2760_79,Nematoda,Chromadorea,0.00950020652622883
zr2760_79,Nematoda,Enoplea,0.002350126052215528
zr2760_79,Nemertea,Palaeonemertea,1.4243188195245624e-05
zr2760_79,Olisthodiscophyceae,Olisthodiscophyceae,0.00025637738751442123
zr2760_79,Olpidiomycota,Olpidiomycetes,0.00019940463473343875
zr2760_79,Oomycota,Albuginales,0.000982779985471948
zr2760_79,Oomycota,Lagenidiales,0.00022789101112393
zr2760_79,Oomycota,Peronosporales,0.021008702587987295
zr2760_79,Oomycota,Pythiales,0.0038029312481305815
zr2760_79,Oomycota,Saprolegniales,0.013644974291045308
zr2760_79,Oomycota,unknown,9.970231736671937e-05
zr2760_79,Orthonectida,unknown,2.848637639049125e-05
zr2760_79,Parabasalia,Hypotrichomonadida,1.4243188195245624e-05
zr2760_79,Parabasalia,Trichomonadida,0.00015667507014770186
zr2760_79,Parabasalia,Tritrichomonadida,0.00015667507014770186
zr2760_79,Pelagophyceae,Pelagophyceae,0.008716831175490321
zr2760_79,Perkinsozoa,Perkinsida,0.005213006879459898
zr2760_79,Phaeophyceae,Phaeophyceae,0.010796336651996183
zr2760_79,Phaeosacciophyceae,Phaeosacciophyceae,0.00017091825834294748
zr2760_79,Phaeothamniophyceae,Phaeothamniophyceae,0.0003133501402954037
zr2760_79,Picozoa,unknown,8.545912917147374e-05
zr2760_79,Pinguiophyceae,Pinguiophyceae,1.4243188195245624e-05
zr2760_79,Placozoa,Uniplacotomia,0.0007406457861527724
zr2760_79,Placozoa,unknown,1.4243188195245624e-05
zr2760_79,Platyhelminthes,Cestoda,0.0009685367972767024
zr2760_79,Platyhelminthes,Monogenea,0.00022789101112393
zr2760_79,Platyhelminthes,Rhabditophora,0.0001851614465381931
zr2760_79,Platyhelminthes,Trematoda,0.002008289535529633
zr2760_79,Polycystinea,Polycystinea,0.00014243188195245624
zr2760_79,Porifera,Calcarea,0.00012818869375721061
zr2760_79,Porifera,Demospongiae,0.0012676437493768604
zr2760_79,Porifera,Hexactinellida,2.848637639049125e-05
zr2760_79,Porifera,unknown,1.4243188195245624e-05
zr2760_79,Prasinodermophyta,Prasinodermophyceae,0.000113945505561965
zr2760_79,Preaxostyla,Oxymonadida,0.00015667507014770186
zr2760_79,Preaxostyla,unknown,1.4243188195245624e-05
zr2760_79,Priapulida,Priapulimorpha,0.0005269979632240881
zr2760_79,Raphidophyceae,Raphidophyceae,0.0033471492258827216
zr2760_79,Rhodophyta,Bangiophyceae,0.0069079462746941276
zr2760_79,Rhodophyta,Compsopogonophyceae,0.004415388340526143
zr2760_79,Rhodophyta,Florideophyceae,0.02512498397641328
zr2760_79,Rhodophyta,Rhodellophyceae,0.0007833753507385093
zr2760_79,Rhodophyta,Stylonematophyceae,0.0007264025979575268
zr2760_79,Rhodophyta,unknown,0.00019940463473343875
zr2760_79,Rotifera,Eurotatoria,0.008930478998419006
zr2760_79,Streptophyta,Andreaeopsida,2.848637639049125e-05
zr2760_79,Streptophyta,Anthocerotopsida,7.121594097622812e-05
zr2760_79,Streptophyta,Bryopsida,0.004187497329402213
zr2760_79,Streptophyta,Charophyceae,0.0009685367972767024
zr2760_79,Streptophyta,Chlorokybophyceae,0.00025637738751442123
zr2760_79,Streptophyta,Coleochaetophyceae,0.00021364782292868437
zr2760_79,Streptophyta,Cycadopsida,0.00021364782292868437
zr2760_79,Streptophyta,Ginkgoopsida,2.848637639049125e-05
zr2760_79,Streptophyta,Gnetopsida,0.00021364782292868437
zr2760_79,Streptophyta,Haplomitriopsida,2.848637639049125e-05
zr2760_79,Streptophyta,Jungermanniopsida,0.0010112663618624393
zr2760_79,Streptophyta,Klebsormidiophyceae,0.0009258072326909655
zr2760_79,Streptophyta,Leiosporocerotopsida,4.272956458573687e-05
zr2760_79,Streptophyta,Lycopodiopsida,0.00159523707786751
zr2760_79,Streptophyta,Magnoliopsida,0.08121465908929054
zr2760_79,Streptophyta,Marchantiopsida,0.0021792077938725804
zr2760_79,Streptophyta,Mesostigmatophyceae,0.0002991069521001581
zr2760_79,Streptophyta,Pinopsida,0.0013815892549388256
zr2760_79,Streptophyta,Polypodiopsida,0.002008289535529633
zr2760_79,Streptophyta,Polytrichopsida,0.00022789101112393
zr2760_79,Streptophyta,Sphagnopsida,0.0005982139042003162
zr2760_79,Streptophyta,Tetraphidopsida,4.272956458573687e-05
zr2760_79,Streptophyta,Zygnemophyceae,0.0012391573729863693
zr2760_79,Streptophyta,unknown,0.00017091825834294748
zr2760_79,Synurophyceae,Synurophyceae,0.000797618538933755
zr2760_79,Tardigrada,Eutardigrada,0.00025637738751442123
zr2760_79,Tubulinea,Echinamoebida,2.848637639049125e-05
zr2760_79,Tubulinea,Elardia,0.00042729564585736873
zr2760_79,Xanthophyceae,Xanthophyceae,0.002236180546653563
zr2760_79,Xenacoelomorpha,Nemertodermatida,1.4243188195245624e-05
zr2760_79,Zoopagomycota,Asellariomycetes,1.4243188195245624e-05
zr2760_79,Zoopagomycota,Basidiobolomycetes,0.0004130524576621231
zr2760_79,Zoopagomycota,Dimargaritomycetes,0.000113945505561965
zr2760_79,Zoopagomycota,Entomophthoromycetes,0.0005127547750288425
zr2760_79,Zoopagomycota,Harpellomycetes,0.0007406457861527724
zr2760_79,Zoopagomycota,Kickxellomycetes,0.00028486376390491247
zr2760_79,Zoopagomycota,Zoopagomycetes,0.00027062057570966685
zr2760_79,unknown,Ancyromonadida,2.848637639049125e-05
zr2760_79,unknown,Apusomonadida,0.00032759332849064933
zr2760_79,unknown,Colponemida,1.4243188195245624e-05
zr2760_79,unknown,Jakobida,0.0003988092694668775
zr2760_79,unknown,Malawimonadida,8.545912917147374e-05
zr2760_79,unknown,Rotosphaerida,0.00014243188195245624
zr2760_79,unknown,Sticholonchida,1.4243188195245624e-05
zr2760_79,unknown,Telonemida,4.272956458573687e-05
zr2760_79,unknown,Tsukubamonadida,1.4243188195245624e-05
zr2760_79,unknown,unknown,0.005953652665612671
zr2760_65,Acantharea,Acantharea,0.0001509388395822013
zr2760_65,Annelida,Clitellata,0.0006641308941616856
zr2760_65,Annelida,Polychaeta,0.0016905150033206544
zr2760_65,Annelida,Sipuncula,1.509388395822013e-05
zr2760_65,Apicomplexa,Aconoidasida,0.004996075590170863
zr2760_65,Apicomplexa,Conoidasida,0.005313047153293485
zr2760_65,Arthropoda,Arachnida,0.01275433194469601
zr2760_65,Arthropoda,Branchiopoda,0.003652719917889271
zr2760_65,Arthropoda,Chilopoda,7.546941979110065e-05
zr2760_65,Arthropoda,Collembola,0.0022640825937330195
zr2760_65,Arthropoda,Diplopoda,0.0001056571877075409
zr2760_65,Arthropoda,Diplura,3.018776791644026e-05
zr2760_65,Arthropoda,Hexanauplia,0.03139527863309787
zr2760_65,Arthropoda,Ichthyostraca,3.018776791644026e-05
zr2760_65,Arthropoda,Insecta,0.0942613053190847
zr2760_65,Arthropoda,Malacostraca,0.014716536859264625
zr2760_65,Arthropoda,Merostomata,0.0009961963412425286
zr2760_65,Arthropoda,Mystacocarida,1.509388395822013e-05
zr2760_65,Arthropoda,Ostracoda,0.006384712914327115
zr2760_65,Arthropoda,Pauropoda,1.509388395822013e-05
zr2760_65,Arthropoda,Protura,1.509388395822013e-05
zr2760_65,Arthropoda,Pycnogonida,0.012346797077824066
zr2760_65,Arthropoda,Remipedia,1.509388395822013e-05
zr2760_65,Arthropoda,Symphyla,1.509388395822013e-05
zr2760_65,Arthropoda,Thecostraca,0.00351687496226529
zr2760_65,Arthropoda,unknown,0.0002113143754150818
zr2760_65,Ascomycota,Arthoniomycetes,3.018776791644026e-05
zr2760_65,Ascomycota,Candelariomycetes,1.509388395822013e-05
zr2760_65,Ascomycota,Dothideomycetes,0.008648795508060135
zr2760_65,Ascomycota,Eurotiomycetes,0.00940348970597114
zr2760_65,Ascomycota,Geoglossomycetes,7.546941979110065e-05
zr2760_65,Ascomycota,Lecanoromycetes,0.0005735675904123649
zr2760_65,Ascomycota,Leotiomycetes,0.0031848095151844474
zr2760_65,Ascomycota,Lichinomycetes,1.509388395822013e-05
zr2760_65,Ascomycota,Neolectomycetes,9.056330374932077e-05
zr2760_65,Ascomycota,Orbiliomycetes,0.0010263841091589687
zr2760_65,Ascomycota,Pezizomycetes,0.0011320412968665098
zr2760_65,Ascomycota,Pneumocystomycetes,0.00037734709895550323
zr2760_65,Ascomycota,Saccharomycetes,0.009448771357845802
zr2760_65,Ascomycota,Schizosaccharomycetes,0.00037734709895550323
zr2760_65,Ascomycota,Sordariomycetes,0.009222363098472498
zr2760_65,Ascomycota,Taphrinomycetes,0.00012075107166576104
zr2760_65,Ascomycota,Xylonomycetes,3.018776791644026e-05
zr2760_65,Ascomycota,unknown,0.00019622049145686169
zr2760_65,Aurearenophyceae,Aurearenophyceae,4.528165187466039e-05
zr2760_65,Bacillariophyta,Bacillariophyceae,0.03378011229849665
zr2760_65,Bacillariophyta,Coscinodiscophyceae,0.03525931292640222
zr2760_65,Bacillariophyta,Fragilariophyceae,0.002731992996437843
zr2760_65,Bacillariophyta,Mediophyceae,0.0069280927368230395
zr2760_65,Bacillariophyta,unknown,0.0003320654470808428
zr2760_65,Basidiomycota,Agaricomycetes,0.01518444726196945
zr2760_65,Basidiomycota,Agaricostilbomycetes,3.018776791644026e-05
zr2760_65,Basidiomycota,Dacrymycetes,0.000588661474370585
zr2760_65,Basidiomycota,Exobasidiomycetes,0.0007396003139527864
zr2760_65,Basidiomycota,Malasseziomycetes,0.0001660327235404214
zr2760_65,Basidiomycota,Microbotryomycetes,0.0010414779931171888
zr2760_65,Basidiomycota,Mixiomycetes,6.037553583288052e-05
zr2760_65,Basidiomycota,Pucciniomycetes,0.0006339431262452455
zr2760_65,Basidiomycota,Tremellomycetes,0.0031848095151844474
zr2760_65,Basidiomycota,Ustilaginomycetes,0.0009660085733260883
zr2760_65,Basidiomycota,Wallemiomycetes,0.0007245064299945662
zr2760_65,Basidiomycota,unknown,1.509388395822013e-05
zr2760_65,Bigyra,Bigyra,0.00469419791100646
zr2760_65,Blastocladiomycota,Blastocladiomycetes,0.0006490370102034656
zr2760_65,Bolidophyceae,Bolidophyceae,0.0007546941979110065
zr2760_65,Brachiopoda,Lingulata,0.000815069733743887
zr2760_65,Breviatea,Breviatea,1.509388395822013e-05
zr2760_65,Bryozoa,Gymnolaemata,0.0003622532149972831
zr2760_65,Centroplasthelida,Centroplasthelida,7.546941979110065e-05
zr2760_65,Cercozoa,Cercomonadida,0.00019622049145686169
zr2760_65,Cercozoa,Chlorarachniophyceae,0.0001509388395822013
zr2760_65,Cercozoa,Glissomonadida,4.528165187466039e-05
zr2760_65,Cercozoa,Imbricatea,0.00048300428666304414
zr2760_65,Cercozoa,Thecofilosea,4.528165187466039e-05
zr2760_65,Cercozoa,unknown,3.018776791644026e-05
zr2760_65,Chlorophyta,Chlorodendrophyceae,0.0004226287508301636
zr2760_65,Chlorophyta,Chlorophyceae,0.0206937149067198
zr2760_65,Chlorophyta,Chloropicophyceae,0.002233894825816579
zr2760_65,Chlorophyta,Mamiellophyceae,0.0583378614985208
zr2760_65,Chlorophyta,Nephroselmidophyceae,0.0003320654470808428
zr2760_65,Chlorophyta,Palmophyllophyceae,0.0001509388395822013
zr2760_65,Chlorophyta,Pedinophyceae,0.00024150214333152207
zr2760_65,Chlorophyta,Picocystophyceae,0.00012075107166576104
zr2760_65,Chlorophyta,Pyramimonadophyceae,0.0009509146893678681
zr2760_65,Chlorophyta,Trebouxiophyceae,0.010807220914085612
zr2760_65,Chlorophyta,Ulvophyceae,0.0023999275493570005
zr2760_65,Chlorophyta,unknown,0.0023244581295659
zr2760_65,Choanoflagellata,Choanoflagellata,0.0013282617883233713
zr2760_65,Chordata,Actinopteri,0.030504739479562882
zr2760_65,Chordata,Amphibia,0.0034112177745577493
zr2760_65,Chordata,Appendicularia,0.0035319688462235104
zr2760_65,Chordata,Ascidiacea,0.000935820805409648
zr2760_65,Chordata,Aves,0.010233653323673248
zr2760_65,Chordata,Ceratodontiformes,0.00012075107166576104
zr2760_65,Chordata,Chondrichthyes,0.0008905391535349877
zr2760_65,Chordata,Cladistia,0.000588661474370585
zr2760_65,Chordata,Coelacanthiformes,0.0002113143754150818
zr2760_65,Chordata,Crocodylia,0.0005131920545794844
zr2760_65,Chordata,Hyperoartia,0.00019622049145686169
zr2760_65,Chordata,Lepidosauria,0.0025055847370645413
zr2760_65,Chordata,Leptocardii,0.0016150455835295537
zr2760_65,Chordata,Mammalia,0.02098049870192598
zr2760_65,Chordata,Testudines,0.0017961721910281954
zr2760_65,Chordata,Thaliacea,1.509388395822013e-05
zr2760_65,Chordata,unknown,0.00019622049145686169
zr2760_65,Chrysophyceae,Chrysophyceae,0.0001509388395822013
zr2760_65,Chytridiomycota,Chytridiomycetes,0.003033870675602246
zr2760_65,Chytridiomycota,Monoblepharidomycetes,0.0001660327235404214
zr2760_65,Chytridiomycota,Neocallimastigomycetes,0.0012527923685322706
zr2760_65,Ciliophora,Armophorea,3.018776791644026e-05
zr2760_65,Ciliophora,Heterotrichea,0.0012075107166576104
zr2760_65,Ciliophora,Litostomatea,3.018776791644026e-05
zr2760_65,Ciliophora,Oligohymenophorea,0.006912998852864819
zr2760_65,Ciliophora,Phyllopharyngea,6.037553583288052e-05
zr2760_65,Ciliophora,Spirotrichea,0.003954597597053674
zr2760_65,Ciliophora,unknown,0.00012075107166576104
zr2760_65,Cnidaria,Anthozoa,0.008829922115558775
zr2760_65,Cnidaria,Cubozoa,1.509388395822013e-05
zr2760_65,Cnidaria,Hydrozoa,0.00031697156312262274
zr2760_65,Cnidaria,Myxozoa,0.0003320654470808428
zr2760_65,Cnidaria,Scyphozoa,1.509388395822013e-05
zr2760_65,Cryptomycota,unknown,0.0005131920545794844
zr2760_65,Cryptophyceae,Cryptophyceae,0.011335506852623318
zr2760_65,Dictyochophyceae,Dictyochophyceae,0.0017056088872788747
zr2760_65,Dinophyceae,Dinophyceae,0.07406568858298618
zr2760_65,Discosea,Flabellinia,1.509388395822013e-05
zr2760_65,Discosea,Longamoebia,0.00034715933103906296
zr2760_65,Echinodermata,Asteroidea,0.00230936424560768
zr2760_65,Echinodermata,Crinoidea,0.0006339431262452455
zr2760_65,Echinodermata,Echinoidea,0.0010414779931171888
zr2760_65,Echinodermata,Holothuroidea,0.0004226287508301636
zr2760_65,Endomyxa,Gromiida,1.509388395822013e-05
zr2760_65,Endomyxa,Phytomyxea,0.0006641308941616856
zr2760_65,Endomyxa,Vampyrellida,1.509388395822013e-05
zr2760_65,Euglenozoa,Diplonemea,1.509388395822013e-05
zr2760_65,Euglenozoa,Euglenida,0.0011018535289500694
zr2760_65,Euglenozoa,Kinetoplastea,0.005343234921209926
zr2760_65,Eustigmatophyceae,Eustigmatophyceae,0.004014973132886554
zr2760_65,Evosea,Eumycetozoa,0.00233955201352412
zr2760_65,Evosea,Mastigamoebida,0.00034715933103906296
zr2760_65,Evosea,Pelobiontida,3.018776791644026e-05
zr2760_65,Evosea,Variosea,0.00031697156312262274
zr2760_65,Filasterea,Filasterea,0.000467910402704824
zr2760_65,Foraminifera,Astrorhizida,3.018776791644026e-05
zr2760_65,Foraminifera,Miliolida,3.018776791644026e-05
zr2760_65,Foraminifera,Rotaliida,0.00031697156312262274
zr2760_65,Foraminifera,Textulariida,1.509388395822013e-05
zr2760_65,Foraminifera,unknown,0.0006188492422870253
zr2760_65,Fornicata,Diplomonadida,0.0013131679043651512
zr2760_65,Fornicata,unknown,0.00022640825937330193
zr2760_65,Glaucocystophyceae,Glaucocystophyceae,0.0003320654470808428
zr2760_65,Haptophyta,Coccolithales,0.0002716899112479623
zr2760_65,Haptophyta,Coccosphaerales,3.018776791644026e-05
zr2760_65,Haptophyta,Isochrysidales,0.01282980136448711
zr2760_65,Haptophyta,Pavlovales,0.001509388395822013
zr2760_65,Haptophyta,Phaeocystales,0.006339431262452454
zr2760_65,Haptophyta,Prymnesiales,0.005207389965585944
zr2760_65,Haptophyta,Zygodiscales,1.509388395822013e-05
zr2760_65,Haptophyta,unknown,0.0016603272354042142
zr2760_65,Hemichordata,Enteropneusta,0.0005282859385377046
zr2760_65,Heterolobosea,unknown,0.0011471351808247298
zr2760_65,Ichthyosporea,Ichthyosporea,0.0006641308941616856
zr2760_65,Microsporidia,unknown,0.0014339189760309123
zr2760_65,Mollusca,Bivalvia,0.006550745637867536
zr2760_65,Mollusca,Cephalopoda,0.0012527923685322706
zr2760_65,Mollusca,Gastropoda,0.006052647467246272
zr2760_65,Mollusca,Solenogastres,1.509388395822013e-05
zr2760_65,Mucoromycota,Endogonomycetes,0.0005735675904123649
zr2760_65,Mucoromycota,Glomeromycetes,0.0028376501841453844
zr2760_65,Mucoromycota,Mortierellomycetes,0.009690273501177323
zr2760_65,Mucoromycota,Mucoromycetes,0.01396184266135362
zr2760_65,Mucoromycota,Umbelopsidomycetes,0.000467910402704824
zr2760_65,Mucoromycota,unknown,1.509388395822013e-05
